visitor_id,district ,month,year,domestic_visitors,foreign_visitors
visitor-2,Adilabad,January,2014,792136,5
visitor-3,Adilabad,February,2014,937820,6
visitor-4,Adilabad,March,2014,582946,5
visitor-5,Adilabad,April,2014,341948,6
visitor-6,Adilabad,May,2014,252887,6
visitor-7,Adilabad,June,2014,368237,7
visitor-8,Adilabad,July,2014,447562,7
visitor-9,Adilabad,August,2014,614285,5
visitor-10,Adilabad,September,2014,491279,8
visitor-11,Adilabad,October,2014,94184,8
visitor-12,Adilabad,November,2014,99148,8
visitor-13,Adilabad,December,2014,53125,9
visitor-14,Bhadradri Kothagudem ,January,2014,0,0
visitor-15,Bhadradri Kothagudem ,February,2014,0,0
visitor-16,Bhadradri Kothagudem ,March,2014,0,0
visitor-17,Bhadradri Kothagudem ,April,2014,0,0
visitor-18,Bhadradri Kothagudem ,May,2014,0,0
visitor-19,Bhadradri Kothagudem ,June,2014,0,0
visitor-20,Bhadradri Kothagudem ,July,2014,0,0
visitor-21,Bhadradri Kothagudem ,August,2014,0,0
visitor-22,Bhadradri Kothagudem ,September,2014,0,0
visitor-23,Bhadradri Kothagudem ,October,2014,310133,0
visitor-24,Bhadradri Kothagudem ,November,2014,252127,0
visitor-25,Bhadradri Kothagudem ,December,2014,326770,0
visitor-26,Hyderabad,January,2014,1122510,0
visitor-27,Hyderabad,February,2014,778748,0
visitor-28,Hyderabad,March,2014,1017794,0
visitor-29,Hyderabad,April,2014,1127738,0
visitor-30,Hyderabad,May,2014,1287181,0
visitor-31,Hyderabad,June,2014,12032661,0
visitor-32,Hyderabad,July,2014,1096754,0
visitor-33,Hyderabad,August,2014,1061137,0
visitor-34,Hyderabad,September,2014,832987,0
visitor-35,Hyderabad,October,2014,901960,0
visitor-36,Hyderabad,November,2014,909733,0
visitor-37,Hyderabad,December,2014,1225502,0
visitor-38,Jagtial ,January,2014,0,0
visitor-39,Jagtial ,February,2014,0,0
visitor-40,Jagtial ,March,2014,0,0
visitor-41,Jagtial ,April,2014,0,0
visitor-42,Jagtial ,May,2014,0,0
visitor-43,Jagtial ,June,2014,0,0
visitor-44,Jagtial ,July,2014,0,0
visitor-45,Jagtial ,August,2014,0,0
visitor-46,Jagtial ,September,2014,0,0
visitor-47,Jagtial ,October,2014,201249,0
visitor-48,Jagtial ,November,2014,214534,0
visitor-49,Jagtial ,December,2014,207294,0
visitor-50,Jangaon ,January,2014,0,0
visitor-51,Jangaon ,February,2014,0,0
visitor-52,Jangaon ,March,2014,0,0
visitor-53,Jangaon ,April,2014,0,0
visitor-54,Jangaon ,May,2014,0,0
visitor-55,Jangaon ,June,2014,0,0
visitor-56,Jangaon ,July,2014,0,0
visitor-57,Jangaon ,August,2014,0,0
visitor-58,Jangaon ,September,2014,0,0
visitor-59,Jangaon ,October,2014,14770,0
visitor-60,Jangaon ,November,2014,13210,0
visitor-61,Jangaon ,December,2014,12680,0
visitor-62,Jayashankar Bhupalpally,January,2014,0,0
visitor-63,Jayashankar Bhupalpally,February,2014,0,0
visitor-64,Jayashankar Bhupalpally,March,2014,0,0
visitor-65,Jayashankar Bhupalpally,April,2014,0,0
visitor-66,Jayashankar Bhupalpally,May,2014,0,0
visitor-67,Jayashankar Bhupalpally,June,2014,0,0
visitor-68,Jayashankar Bhupalpally,July,2014,0,0
visitor-69,Jayashankar Bhupalpally,August,2014,0,0
visitor-70,Jayashankar Bhupalpally,September,2014,0,0
visitor-71,Jayashankar Bhupalpally,October,2014,76360,0
visitor-72,Jayashankar Bhupalpally,November,2014,81580,0
visitor-73,Jayashankar Bhupalpally,December,2014,85460,0
visitor-74,Jogulamba Gadwal ,January,2014,0,0
visitor-75,Jogulamba Gadwal ,February,2014,0,0
visitor-76,Jogulamba Gadwal ,March,2014,0,0
visitor-77,Jogulamba Gadwal ,April,2014,0,0
visitor-78,Jogulamba Gadwal ,May,2014,0,0
visitor-79,Jogulamba Gadwal ,June,2014,0,0
visitor-80,Jogulamba Gadwal ,July,2014,0,0
visitor-81,Jogulamba Gadwal ,August,2014,0,0
visitor-82,Jogulamba Gadwal ,September,2014,0,0
visitor-83,Jogulamba Gadwal ,October,2014,152898,0
visitor-84,Jogulamba Gadwal ,November,2014,188170,0
visitor-85,Jogulamba Gadwal ,December,2014,182333,0
visitor-86,Kamareddy ,January,2014,0,0
visitor-87,Kamareddy ,February,2014,0,0
visitor-88,Kamareddy ,March,2014,0,0
visitor-89,Kamareddy ,April,2014,0,0
visitor-90,Kamareddy ,May,2014,0,0
visitor-91,Kamareddy ,June,2014,0,0
visitor-92,Kamareddy ,July,2014,0,0
visitor-93,Kamareddy ,August,2014,0,0
visitor-94,Kamareddy ,September,2014,0,0
visitor-95,Kamareddy ,October,2014,47,0
visitor-96,Kamareddy ,November,2014,38,0
visitor-97,Kamareddy ,December,2014,42,0
visitor-98,Karimnagar ,January,2014,1984442,0
visitor-99,Karimnagar ,February,2014,779960,0
visitor-100,Karimnagar ,March,2014,1018399,0
visitor-101,Karimnagar ,April,2014,956959,0
visitor-102,Karimnagar ,May,2014,1095642,0
visitor-103,Karimnagar ,June,2014,914746,0
visitor-104,Karimnagar ,July,2014,401047,0
visitor-105,Karimnagar ,August,2014,1018399,0
visitor-106,Karimnagar ,September,2014,956959,0
visitor-107,Karimnagar ,October,2014,13675,0
visitor-108,Karimnagar ,November,2014,13350,0
visitor-109,Karimnagar ,December,2014,13890,0
visitor-110,Khammam,January,2014,651827,0
visitor-111,Khammam,February,2014,407533,0
visitor-112,Khammam,March,2014,458527,0
visitor-113,Khammam,April,2014,971622,0
visitor-114,Khammam,May,2014,433994,0
visitor-115,Khammam,June,2014,445862,0
visitor-116,Khammam,July,2014,414963,0
visitor-117,Khammam,August,2014,503654,0
visitor-118,Khammam,September,2014,368437,0
visitor-119,Khammam,October,2014,121575,0
visitor-120,Khammam,November,2014,110634,0
visitor-121,Khammam,December,2014,116403,0
visitor-122,Kumaram Bheem Asifabad,January,2014,0,0
visitor-123,Kumaram Bheem Asifabad,February,2014,0,0
visitor-124,Kumaram Bheem Asifabad,March,2014,0,0
visitor-125,Kumaram Bheem Asifabad,April,2014,0,0
visitor-126,Kumaram Bheem Asifabad,May,2014,0,0
visitor-127,Kumaram Bheem Asifabad,June,2014,0,0
visitor-128,Kumaram Bheem Asifabad,July,2014,0,0
visitor-129,Kumaram Bheem Asifabad,August,2014,0,0
visitor-130,Kumaram Bheem Asifabad,September,2014,0,0
visitor-131,Kumaram Bheem Asifabad,October,2014,0,0
visitor-132,Kumaram Bheem Asifabad,November,2014,0,0
visitor-133,Kumaram Bheem Asifabad,December,2014,0,0
visitor-134,Mahabubabad ,January,2014,0,0
visitor-135,Mahabubabad ,February,2014,0,0
visitor-136,Mahabubabad ,March,2014,0,0
visitor-137,Mahabubabad ,April,2014,0,0
visitor-138,Mahabubabad ,May,2014,0,0
visitor-139,Mahabubabad ,June,2014,0,0
visitor-140,Mahabubabad ,July,2014,0,0
visitor-141,Mahabubabad ,August,2014,0,0
visitor-142,Mahabubabad ,September,2014,0,0
visitor-143,Mahabubabad ,October,2014,13032,0
visitor-144,Mahabubabad ,November,2014,114015,0
visitor-145,Mahabubabad ,December,2014,12955,0
visitor-146,Mahabubnagar,January,2014,577071,210
visitor-147,Mahabubnagar,February,2014,1312068,160
visitor-148,Mahabubnagar,March,2014,1731983,424
visitor-149,Mahabubnagar,April,2014,622432,311
visitor-150,Mahabubnagar,May,2014,571898,270
visitor-151,Mahabubnagar,June,2014,561006,223
visitor-152,Mahabubnagar,July,2014,562322,175
visitor-153,Mahabubnagar,August,2014,1133105,94
visitor-154,Mahabubnagar,September,2014,567712,69
visitor-155,Mahabubnagar,October,2014,198592,177
visitor-156,Mahabubnagar,November,2014,256375,326
visitor-157,Mahabubnagar,December,2014,210202,350
visitor-158,Mancherial,January,2014,0,0
visitor-159,Mancherial,February,2014,0,0
visitor-160,Mancherial,March,2014,0,0
visitor-161,Mancherial,April,2014,0,0
visitor-162,Mancherial,May,2014,0,0
visitor-163,Mancherial,June,2014,0,0
visitor-164,Mancherial,July,2014,0,0
visitor-165,Mancherial,August,2014,0,0
visitor-166,Mancherial,September,2014,0,0
visitor-167,Mancherial,October,2014,3124,0
visitor-168,Mancherial,November,2014,2255,0
visitor-169,Mancherial,December,2014,2423,0
visitor-170,Medak ,January,2014,92600,0
visitor-171,Medak ,February,2014,215000,0
visitor-172,Medak ,March,2014,1318000,0
visitor-173,Medak ,April,2014,300000,0
visitor-174,Medak ,May,2014,198000,0
visitor-175,Medak ,June,2014,166700,0
visitor-176,Medak ,July,2014,153300,0
visitor-177,Medak ,August,2014,216100,0
visitor-178,Medak ,September,2014,132600,0
visitor-179,Medak ,October,2014,15600,0
visitor-180,Medak ,November,2014,132300,0
visitor-181,Medak ,December,2014,523000,0
visitor-182,Medchal ,January,2014,0,0
visitor-183,Medchal ,February,2014,0,0
visitor-184,Medchal ,March,2014,0,0
visitor-185,Medchal ,April,2014,0,0
visitor-186,Medchal ,May,2014,0,0
visitor-187,Medchal ,June,2014,0,0
visitor-188,Medchal ,July,2014,0,0
visitor-189,Medchal ,August,2014,0,0
visitor-190,Medchal ,September,2014,0,0
visitor-191,Medchal ,October,2014,0,0
visitor-192,Medchal ,November,2014,0,0
visitor-193,Medchal ,December,2014,0,0
visitor-194,Nagarkurnool ,January,2014,0,0
visitor-195,Nagarkurnool ,February,2014,0,0
visitor-196,Nagarkurnool ,March,2014,0,0
visitor-197,Nagarkurnool ,April,2014,0,0
visitor-198,Nagarkurnool ,May,2014,0,0
visitor-199,Nagarkurnool ,June,2014,0,0
visitor-200,Nagarkurnool ,July,2014,0,0
visitor-201,Nagarkurnool ,August,2014,0,0
visitor-202,Nagarkurnool ,September,2014,0,0
visitor-203,Nagarkurnool ,October,2014,201050,0
visitor-204,Nagarkurnool ,November,2014,188786,0
visitor-205,Nagarkurnool ,December,2014,198637,0
visitor-206,Nalgonda,January,2014,566515,10
visitor-207,Nalgonda,February,2014,539467,0
visitor-208,Nalgonda,March,2014,619462,0
visitor-209,Nalgonda,April,2014,601253,0
visitor-210,Nalgonda,May,2014,628872,0
visitor-211,Nalgonda,June,2014,551239,0
visitor-212,Nalgonda,July,2014,582820,0
visitor-213,Nalgonda,August,2014,988102,0
visitor-214,Nalgonda,September,2014,742402,0
visitor-215,Nalgonda,October,2014,3508,0
visitor-216,Nalgonda,November,2014,21046,0
visitor-217,Nalgonda,December,2014,13775,0
visitor-218,Nirmal,January,2014,0,0
visitor-219,Nirmal,February,2014,0,0
visitor-220,Nirmal,March,2014,0,0
visitor-221,Nirmal,April,2014,0,0
visitor-222,Nirmal,May,2014,0,0
visitor-223,Nirmal,June,2014,0,0
visitor-224,Nirmal,July,2014,0,0
visitor-225,Nirmal,August,2014,0,0
visitor-226,Nirmal,September,2014,0,0
visitor-227,Nirmal,October,2014,475955,0
visitor-228,Nirmal,November,2014,201388,0
visitor-229,Nirmal,December,2014,239267,0
visitor-230,Nizamabad,January,2014,576,3
visitor-231,Nizamabad,February,2014,869,0
visitor-232,Nizamabad,March,2014,408,0
visitor-233,Nizamabad,April,2014,476,0
visitor-234,Nizamabad,May,2014,554,0
visitor-235,Nizamabad,June,2014,367,0
visitor-236,Nizamabad,July,2014,644,0
visitor-237,Nizamabad,August,2014,589,0
visitor-238,Nizamabad,September,2014,553,0
visitor-239,Nizamabad,October,2014,434,0
visitor-240,Nizamabad,November,2014,617,0
visitor-241,Nizamabad,December,2014,355,0
visitor-242,Peddapalli,January,2014,0,0
visitor-243,Peddapalli,February,2014,0,0
visitor-244,Peddapalli,March,2014,0,0
visitor-245,Peddapalli,April,2014,0,0
visitor-246,Peddapalli,May,2014,0,0
visitor-247,Peddapalli,June,2014,0,0
visitor-248,Peddapalli,July,2014,0,0
visitor-249,Peddapalli,August,2014,0,0
visitor-250,Peddapalli,September,2014,0,0
visitor-251,Peddapalli,October,2014,950,0
visitor-252,Peddapalli,November,2014,1145,0
visitor-253,Peddapalli,December,2014,1149,0
visitor-254,Rajanna Sircilla ,January,2014,0,0
visitor-255,Rajanna Sircilla ,February,2014,0,0
visitor-256,Rajanna Sircilla ,March,2014,0,0
visitor-257,Rajanna Sircilla ,April,2014,0,0
visitor-258,Rajanna Sircilla ,May,2014,0,0
visitor-259,Rajanna Sircilla ,June,2014,0,0
visitor-260,Rajanna Sircilla ,July,2014,0,0
visitor-261,Rajanna Sircilla ,August,2014,0,0
visitor-262,Rajanna Sircilla ,September,2014,0,0
visitor-263,Rajanna Sircilla ,October,2014,534484,0
visitor-264,Rajanna Sircilla ,November,2014,864077,0
visitor-265,Rajanna Sircilla ,December,2014,778240,0
visitor-266,Ranga Reddy,January,2014,0,0
visitor-267,Ranga Reddy,February,2014,0,0
visitor-268,Ranga Reddy,March,2014,0,0
visitor-269,Ranga Reddy,April,2014,0,0
visitor-270,Ranga Reddy,May,2014,0,0
visitor-271,Ranga Reddy,June,2014,0,0
visitor-272,Ranga Reddy,July,2014,0,0
visitor-273,Ranga Reddy,August,2014,0,0
visitor-274,Ranga Reddy,September,2014,0,0
visitor-275,Ranga Reddy,October,2014,0,0
visitor-276,Ranga Reddy,November,2014,0,0
visitor-277,Ranga Reddy,December,2014,0,0
visitor-278,Sangareddy ,January,2014,0,0
visitor-279,Sangareddy ,February,2014,0,0
visitor-280,Sangareddy ,March,2014,0,0
visitor-281,Sangareddy ,April,2014,0,0
visitor-282,Sangareddy ,May,2014,0,0
visitor-283,Sangareddy ,June,2014,0,0
visitor-284,Sangareddy ,July,2014,0,0
visitor-285,Sangareddy ,August,2014,0,0
visitor-286,Sangareddy ,September,2014,0,0
visitor-287,Sangareddy ,October,2014,274000,0
visitor-288,Sangareddy ,November,2014,349000,0
visitor-289,Sangareddy ,December,2014,155000,0
visitor-290,Siddipet,January,2014,0,0
visitor-291,Siddipet,February,2014,0,0
visitor-292,Siddipet,March,2014,0,0
visitor-293,Siddipet,April,2014,0,0
visitor-294,Siddipet,May,2014,0,0
visitor-295,Siddipet,June,2014,0,0
visitor-296,Siddipet,July,2014,0,0
visitor-297,Siddipet,August,2014,0,0
visitor-298,Siddipet,September,2014,0,0
visitor-299,Siddipet,October,2014,123500,0
visitor-300,Siddipet,November,2014,154400,0
visitor-301,Siddipet,December,2014,80500,0
visitor-302,Suryapet,January,2014,0,0
visitor-303,Suryapet,February,2014,0,0
visitor-304,Suryapet,March,2014,0,0
visitor-305,Suryapet,April,2014,0,0
visitor-306,Suryapet,May,2014,0,0
visitor-307,Suryapet,June,2014,0,0
visitor-308,Suryapet,July,2014,0,0
visitor-309,Suryapet,August,2014,0,0
visitor-310,Suryapet,September,2014,0,0
visitor-311,Suryapet,October,2014,0,0
visitor-312,Suryapet,November,2014,0,0
visitor-313,Suryapet,December,2014,0,0
visitor-314,Vikarabad,January,2014,0,0
visitor-315,Vikarabad,February,2014,0,0
visitor-316,Vikarabad,March,2014,0,0
visitor-317,Vikarabad,April,2014,0,0
visitor-318,Vikarabad,May,2014,0,0
visitor-319,Vikarabad,June,2014,0,0
visitor-320,Vikarabad,July,2014,0,0
visitor-321,Vikarabad,August,2014,0,0
visitor-322,Vikarabad,September,2014,0,0
visitor-323,Vikarabad,October,2014,0,0
visitor-324,Vikarabad,November,2014,0,0
visitor-325,Vikarabad,December,2014,0,0
visitor-326,Wanaparthy ,January,2014,0,0
visitor-327,Wanaparthy ,February,2014,0,0
visitor-328,Wanaparthy ,March,2014,0,0
visitor-329,Wanaparthy ,April,2014,0,0
visitor-330,Wanaparthy ,May,2014,0,0
visitor-331,Wanaparthy ,June,2014,0,0
visitor-332,Wanaparthy ,July,2014,0,0
visitor-333,Wanaparthy ,August,2014,0,0
visitor-334,Wanaparthy ,September,2014,0,0
visitor-335,Wanaparthy ,October,2014,21234,0
visitor-336,Wanaparthy ,November,2014,18348,0
visitor-337,Wanaparthy ,December,2014,20556,0
visitor-338,Warangal,January ,2014,0,469
visitor-339,Warangal,February,2014,0,180
visitor-340,Warangal,March,2014,0,158
visitor-341,Warangal,April,2014,0,104
visitor-342,Warangal,May ,2014,0,15
visitor-343,Warangal,June,2014,0,175
visitor-344,Warangal,July,2014,0,232
visitor-345,Warangal,August,2014,0,128
visitor-346,Warangal,September,2014,0,96
visitor-347,Warangal,October,2014,0,190
visitor-348,Warangal,November,2014,0,306
visitor-349,Warangal,December,2014,0,185
visitor-350,Warangal (Rural),January,2014,0,0
visitor-351,Warangal (Rural),February,2014,0,0
visitor-352,Warangal (Rural),March,2014,0,0
visitor-353,Warangal (Rural),April,2014,0,0
visitor-354,Warangal (Rural),May,2014,0,0
visitor-355,Warangal (Rural),June,2014,0,0
visitor-356,Warangal (Rural),July,2014,0,0
visitor-357,Warangal (Rural),August,2014,0,0
visitor-358,Warangal (Rural),September,2014,0,0
visitor-359,Warangal (Rural),October,2014,8200,0
visitor-360,Warangal (Rural),November,2014,6050,0
visitor-361,Warangal (Rural),December,2014,5150,0
visitor-362,Warangal (Urban),January,2014,1985815,0
visitor-363,Warangal (Urban),February,2014,20703778,0
visitor-364,Warangal (Urban),March,2014,568397,0
visitor-365,Warangal (Urban),April,2014,317643,0
visitor-366,Warangal (Urban),May,2014,373788,0
visitor-367,Warangal (Urban),June,2014,365332,0
visitor-368,Warangal (Urban),July,2014,340320,0
visitor-369,Warangal (Urban),August,2014,368755,0
visitor-370,Warangal (Urban),September,2014,379210,0
visitor-371,Warangal (Urban),October,2014,128247,0
visitor-372,Warangal (Urban),November,2014,129250,0
visitor-373,Warangal (Urban),December,2014,127500,0
visitor-374,Yadadri Bhongir,January,2014,0,0
visitor-375,Yadadri Bhongir,February,2014,0,0
visitor-376,Yadadri Bhongir,March,2014,0,0
visitor-377,Yadadri Bhongir,April,2014,0,0
visitor-378,Yadadri Bhongir,May,2014,0,0
visitor-379,Yadadri Bhongir,June,2014,0,0
visitor-380,Yadadri Bhongir,July,2014,0,0
visitor-381,Yadadri Bhongir,August,2014,0,0
visitor-382,Yadadri Bhongir,September,2014,0,0
visitor-383,Yadadri Bhongir,October,2014,584800,0
visitor-384,Yadadri Bhongir,November,2014,681000,0
visitor-385,Yadadri Bhongir,December,2014,462800,0
visitor-386,"""Hyderabad, Ranga Reddy""",January ,2014,0,7587
visitor-387,"""Hyderabad, Ranga Reddy""",February,2014,0,7871
visitor-388,"""Hyderabad, Ranga Reddy""",March,2014,0,7683
visitor-389,"""Hyderabad, Ranga Reddy""",April,2014,0,3314
visitor-390,"""Hyderabad, Ranga Reddy""",May ,2014,0,1962
visitor-391,"""Hyderabad, Ranga Reddy""",June,2014,0,2767
visitor-392,"""Hyderabad, Ranga Reddy""",July,2014,0,5931
visitor-393,"""Hyderabad, Ranga Reddy""",August,2014,0,3759
visitor-394,"""Hyderabad, Ranga Reddy""",September,2014,0,4258
visitor-395,"""Hyderabad, Ranga Reddy""",October,2014,0,7836
visitor-396,"""Hyderabad, Ranga Reddy""",November,2014,0,4826
visitor-397,"""Hyderabad, Ranga Reddy""",December,2014,0,12257
visitor-398,Adilabad,January ,2015,824987,7
visitor-399,Adilabad,February,2015,599592,2
visitor-400,Adilabad,March,2015,616384,8
visitor-401,Adilabad,April,2015,624769,9
visitor-402,Adilabad,May ,2015,695735,6
visitor-403,Adilabad,June,2015,668510,9
visitor-404,Adilabad,July,2015,8465858,10
visitor-405,Adilabad,August,2015,663984,0
visitor-406,Adilabad,September,2015,694871,6
visitor-407,Adilabad,October,2015,842756,8
visitor-408,Adilabad,November,2015,784582,0
visitor-409,Adilabad,December,2015,824371,2
visitor-410,"""Hyderabad, Ranga Reddy""",January ,2015,902910,14454
visitor-411,"""Hyderabad, Ranga Reddy""",February,2015,522845,10947
visitor-412,"""Hyderabad, Ranga Reddy""",March,2015,751393,8750
visitor-413,"""Hyderabad, Ranga Reddy""",April,2015,594667,6560
visitor-414,"""Hyderabad, Ranga Reddy""",May ,2015,1145335,6959
visitor-415,"""Hyderabad, Ranga Reddy""",June,2015,803711,7813
visitor-416,"""Hyderabad, Ranga Reddy""",July,2015,725689,12274
visitor-417,"""Hyderabad, Ranga Reddy""",August,2015,806756,10604
visitor-418,"""Hyderabad, Ranga Reddy""",September,2015,621200,7292
visitor-419,"""Hyderabad, Ranga Reddy""",October,2015,869958,9758
visitor-420,"""Hyderabad, Ranga Reddy""",November,2015,818471,12034
visitor-421,"""Hyderabad, Ranga Reddy""",December,2015,1036011,15393
visitor-422,Karimnagar,January ,2015,836924,0
visitor-423,Karimnagar,February,2015,1409365,0
visitor-424,Karimnagar,March,2015,1290865,0
visitor-425,Karimnagar,April,2015,979542,0
visitor-426,Karimnagar,May ,2015,1273858,0
visitor-427,Karimnagar,June,2015,1130333,0
visitor-428,Karimnagar,July,2015,19124512,0
visitor-429,Karimnagar,August,2015,625540,0
visitor-430,Karimnagar,September,2015,891100,0
visitor-431,Karimnagar,October,2015,536076,0
visitor-432,Karimnagar,November,2015,1259877,0
visitor-433,Karimnagar,December,2015,1569395,0
visitor-434,Khammam,January ,2015,450517,0
visitor-435,Khammam,February,2015,439925,0
visitor-436,Khammam,March,2015,643486,0
visitor-437,Khammam,April,2015,525879,0
visitor-438,Khammam,May ,2015,443210,0
visitor-439,Khammam,June,2015,402618,0
visitor-440,Khammam,July,2015,5876632,0
visitor-441,Khammam,August,2015,514519,0
visitor-442,Khammam,September,2015,469084,0
visitor-443,Khammam,October,2015,610359,0
visitor-444,Khammam,November,2015,414367,0
visitor-445,Khammam,December,2015,564097,0
visitor-446,Mahabubnagar,January ,2015,873775,240
visitor-447,Mahabubnagar,February,2015,543568,76
visitor-448,Mahabubnagar,March,2015,539322,59
visitor-449,Mahabubnagar,April,2015,432527,72
visitor-450,Mahabubnagar,May ,2015,466586,132
visitor-451,Mahabubnagar,June,2015,431259,126
visitor-452,Mahabubnagar,July,2015,432330,111
visitor-453,Mahabubnagar,August,2015,481247,112
visitor-454,Mahabubnagar,September,2015,469355,115
visitor-455,Mahabubnagar,October,2015,442446,115
visitor-456,Mahabubnagar,November,2015,601022,152
visitor-457,Mahabubnagar,December,2015,1131305,160
visitor-458,Medak,January ,2015,63195,0
visitor-459,Medak,February,2015,711247,0
visitor-460,Medak,March,2015,42595,0
visitor-461,Medak,April,2015,44725,0
visitor-462,Medak,May ,2015,46961,0
visitor-463,Medak,June,2015,49309,0
visitor-464,Medak,July,2015,50621,0
visitor-465,Medak,August,2015,381057,0
visitor-466,Medak,September,2015,285790,0
visitor-467,Medak,October,2015,267260,0
visitor-468,Medak,November,2015,153000,0
visitor-469,Medak,December,2015,244500,0
visitor-470,Nalgonda,January ,2015,756029,0
visitor-471,Nalgonda,February,2015,711405,0
visitor-472,Nalgonda,March,2015,89989,0
visitor-473,Nalgonda,April,2015,656850,0
visitor-474,Nalgonda,May ,2015,662185,0
visitor-475,Nalgonda,June,2015,684385,0
visitor-476,Nalgonda,July,2015,627537,0
visitor-477,Nalgonda,August,2015,425044,0
visitor-478,Nalgonda,September,2015,675537,500
visitor-479,Nalgonda,October,2015,700694,0
visitor-480,Nalgonda,November,2015,704465,0
visitor-481,Nalgonda,December,2015,626788,0
visitor-482,Nizamabad,January ,2015,781,0
visitor-483,Nizamabad,February,2015,5856,0
visitor-484,Nizamabad,March,2015,658,0
visitor-485,Nizamabad,April,2015,732,0
visitor-486,Nizamabad,May ,2015,718,0
visitor-487,Nizamabad,June,2015,595,0
visitor-488,Nizamabad,July,2015,1083,0
visitor-489,Nizamabad,August,2015,765,0
